,r2
133,"[0.22329387050224092, 0.10908848735074783, 0.21384739897465155, 0.1442200981583197, 0.10375156622627668, 0.1789682126298867, 0.23430876339413242, 0.11321990683701522, 0.20229615065927398, 0.16952111235408107]"
134,"[0.17280451108240624, 0.19287459011554142, 0.17421973997356954, 0.18573784452622055, 0.1138332671657647, 0.10007465014988692, 0.2782595107376876, 0.14045864927284335, 0.1633586704269988, 0.16141566306754906]"
135,"[0.17644334848294074, 0.22152496625213114, 0.14059491936837698, 0.0970871187237039, 0.21633697481488345, 0.11800804918818664, 0.21566351823432506, 0.09767635410715392, 0.22233207008544553, 0.20822320845115216]"
136,"[0.2528191316715823, 0.1523162129219532, 0.20255310177925256, 0.14138740971388264, 0.17633062884901507, 0.18319051643130435, 0.1500100801163392, 0.14433290342362703, 0.17925426470874573, 0.12850542074248394]"
137,"[0.09670732809555915, 0.1968642664804403, 0.1932897107970094, 0.15721079136823768, 0.1780422920454855, 0.18781280954362312, 0.1847223080456093, 0.24043998448301873, 0.1352498008939741, 0.13801345103191387]"
138,"[0.20019203831824228, 0.18108399442635403, 0.1748321277917103, 0.23752152504404067, 0.13867187943255976, 0.11303701237615382, 0.25366323475950814, 0.12241062008118053, 0.13822770030279796, 0.14691486088687666]"
139,"[0.17272337587992437, 0.15470856385024478, 0.12721514399920464, 0.1406038396940923, 0.18861339328071092, 0.22352366234943666, 0.20169869611117786, 0.1314387236512672, 0.18309970435869583, 0.20136313921758986]"
140,"[0.19559383346828074, 0.24940124126559893, 0.2311071617211461, 0.06701198955314092, 0.17547331402603394, 0.14858109110103201, 0.174051211245702, 0.17718036806432602, 0.15177551666833555, 0.11188880751637786]"
141,"[0.09735525219758234, 0.18477305552547785, 0.19856545649109836, 0.15400727825538807, 0.17504629964878893, 0.17405659569002385, 0.16147777492497495, 0.18714958466023868, 0.13546992706821748, 0.25295533393082625]"
142,"[0.12624395669371824, 0.11938403679146448, 0.20375554663992268, 0.15111056517188926, 0.12584957622188275, 0.2388102869156843, 0.20311677073611067, 0.1636016284470947, 0.20231765878395336, 0.17864291524201403]"
143,"[0.24757036027615753, 0.25819543772905806, 0.11781168474474124, 0.17184544069535845, 0.14764403738369847, 0.1831339468048776, 0.16022423819506793, 0.15901718213634652, 0.08847015014597692, 0.14662768672716064]"
144,"[0.1432706810681843, 0.2098936261767882, 0.2165549428377096, 0.19017146328965506, 0.1965327063890251, 0.1315340689096718, 0.15147507413697658, 0.11693844985835633, 0.18399275935962345, 0.1408426626259538]"
145,"[0.20531877384444452, 0.16732908094750565, 0.21479904190915078, 0.1555744754816748, 0.2162484015677706, 0.11788288912037204, 0.14140992234850291, 0.16493680492653118, 0.14959928420139224, 0.19172110236649764]"
146,"[0.19895958586412354, 0.17452654414288693, 0.19307173316361503, 0.17658406363142587, 0.12962670168121027, 0.1685701658796097, 0.1436843417607675, 0.17916046326313573, 0.18775961075289094, 0.16799898919549838]"
147,"[0.20608024641935196, 0.1899456510687233, 0.17269583555140477, 0.10654309768031167, 0.14791286010318938, 0.20611705724197205, 0.15020830853663092, 0.15287203228659074, 0.2137841438953303, 0.15739518875252012]"
148,"[0.19470531328568053, 0.20854905012709113, 0.20476594492182187, 0.09372181646899247, 0.16811425810009917, 0.20651084292462152, 0.20759755058710994, 0.15088766973884404, 0.09699887003117591, 0.1785280458513755]"
149,"[0.2031354325956619, 0.21880101697375764, 0.11943622053131986, 0.13878414754883173, 0.15516457390456284, 0.1592230198164577, 0.12743346798378685, 0.14798216921714558, 0.1951896083688225, 0.23303733081615874]"
150,"[0.06591077529988998, 0.11410371747120596, 0.23036361375760794, 0.15927220745751225, 0.2407414184710781, 0.16084932827829979, 0.2256615965627543, 0.15608551175845886, 0.14959293967093046, 0.16708815438763835]"
151,"[0.14650571281309, 0.1404858156147305, 0.12491121607613453, 0.21894443431875443, 0.1549711061232959, 0.12822456396391124, 0.270912124276526, 0.09664737920170818, 0.2373006445015321, 0.1969585672274068]"
152,"[0.20666740272516204, 0.16739740605790054, 0.15467988077804007, 0.14634713590426374, 0.17967398943051427, 0.13141377267200693, 0.24906146965887632, 0.126669078567339, 0.16644966648956072, 0.17928636712439128]"
153,"[0.0850129998435809, 0.20036473482271533, 0.2021362023069303, 0.18318846370285047, 0.18478739887410034, 0.18056611398599098, 0.1414080776461114, 0.2179119011561692, 0.12110609996719879, 0.20041716146121924]"
154,"[0.19030112039202263, 0.15925737231272596, 0.23449642365624446, 0.09042529044725023, 0.16745970348334172, 0.13305147531856942, 0.20800463487318732, 0.1662044164238169, 0.16732520186592348, 0.2015782350520925]"
155,"[0.14876691347230486, 0.1703671375221193, 0.14661129515749372, 0.19492948415559863, 0.1970095237761137, 0.18918377348436122, 0.1957480624076351, 0.10229495388188714, 0.1369953024563041, 0.2140788447123464]"
156,"[0.24674073291566057, 0.1819117216999282, 0.20008580154589328, 0.1535629118411339, 0.16890768209424512, 0.14211183836291486, 0.08700627861893395, 0.18215608248441506, 0.19141614204786772, 0.15906134150388118]"
157,"[0.2159191024674615, 0.17672472609994738, 0.20173054822667713, 0.23756646401047277, 0.11634968549747993, 0.18602008108048573, 0.13682357140998047, 0.13672194063917376, 0.14312699919630656, 0.17018038108326194]"
158,"[0.22525810272826208, 0.10551112708055022, 0.13692367547719575, 0.15175341022656896, 0.20458380486735794, 0.225080471505815, 0.2415118072511342, 0.15050780732417768, 0.13445646282566748, 0.12497457682272917]"
159,"[0.2057646943194854, 0.1684184582096756, 0.15207973037993094, 0.19599624372225832, 0.13861646165238006, 0.1846402039372267, 0.14792418074631042, 0.24023712392587038, 0.10268565446958267, 0.1631580613118896]"
160,"[0.17804412842128248, 0.11433164629007964, 0.112614349664925, 0.23875203876981232, 0.20842486976766017, 0.1486332061628125, 0.12166571375478463, 0.1976501324359624, 0.1978961484400087, 0.19351483701773198]"
161,"[0.13716605571492835, 0.13944198174349143, 0.1517091074268524, 0.1912862987434012, 0.15896032094057633, 0.13254602871798216, 0.21447931557418398, 0.14675243728022402, 0.18104448108371318, 0.24203900056311145]"
162,"[0.1706658779075032, 0.19455229180265154, 0.15915347581969952, 0.10725995561681323, 0.14470844796396487, 0.20118528545245606, 0.19060186024247283, 0.17465709276738517, 0.17412387564555354, 0.20936354811525903]"
163,"[0.09605483511828872, 0.14455843920881029, 0.22871087393247247, 0.20067713233484363, 0.18967712967380146, 0.15393809037914263, 0.17770364118257898, 0.1763349540520932, 0.1040549967277894, 0.23267710052556634]"
164,"[0.21481706158739644, 0.08854732075599936, 0.13158638381654075, 0.22032065841130377, 0.14714763043697687, 0.1252046856588762, 0.178306853404545, 0.1953677120241034, 0.18691606479352507, 0.2209725313242208]"
165,"[0.1493998076830595, 0.19522607411396886, 0.17626897687712284, 0.2108861409011753, 0.18505853033679098, 0.15573046504499333, 0.08550631628609084, 0.1997328614066074, 0.1635871633483177, 0.172064144594969]"
166,"[0.24909933759787473, 0.16219806618077193, 0.10474427928277352, 0.18321528606851323, 0.17220636535659684, 0.23034688124295866, 0.1278696699547578, 0.19631977547960655, 0.14842607709356248, 0.12393296716615065]"
167,"[0.2060295711628738, 0.2121000926567601, 0.1673517534668557, 0.1977287792599003, 0.1931357243900147, 0.19761409834446209, 0.15484942081513553, 0.18779937381196055, 0.055080433897587544, 0.12164948139756959]"
168,"[0.1499795221307697, 0.13271627871945357, 0.18513840567595308, 0.16032098929979077, 0.18276453705791407, 0.18390127356732133, 0.13154824765632644, 0.20350993181078725, 0.18587396695020197, 0.18823358295351278]"
169,"[0.24782133088272884, 0.1811976399258085, 0.15413111080740194, 0.20661446382564563, 0.20148184433407146, 0.12752627319793264, 0.12707154549302324, 0.14737648636400347, 0.1085617712011917, 0.17999785062247575]"
170,"[0.1690016154420494, 0.21586183359121858, 0.18069264546556574, 0.18308874137941922, 0.20357331403957524, 0.2029044073247932, 0.20365708101086366, 0.15980604280057564, 0.09888884758193783, 0.08791987675227819]"
171,"[0.1568424242936829, 0.1728252078196053, 0.15999225506537496, 0.22137155514737916, 0.1913902050014653, 0.15934654448814245, 0.13809993975000845, 0.1931115433445555, 0.15420671414294196, 0.16711758014485656]"
172,"[0.20895229973893614, 0.16564966282952398, 0.18847650617000866, 0.14613324043849263, 0.212787182867071, 0.1601923508166474, 0.14543813699307806, 0.1328302843763235, 0.15781689336974192, 0.18438826341900638]"
173,"[0.164950496146001, 0.1964465037707147, 0.10211760701843697, 0.14574877109892326, 0.21070511776105305, 0.16781774077749034, 0.11948750841759748, 0.22392935741158615, 0.2084282093781903, 0.1597189303052139]"
174,"[0.2231335102207257, 0.2077116885193434, 0.1370847357846342, 0.21144503015631588, 0.12727724406630958, 0.12721104753335655, 0.1896606802128603, 0.10489785927797601, 0.2281624699703666, 0.14906090847571807]"
175,"[0.17027496503477846, 0.2033675354826716, 0.1743721266691921, 0.23277254592262564, 0.19255312959870374, 0.09749393163899234, 0.16961384703428595, 0.17098030176040513, 0.1709943067215195, 0.12821064250910919]"
176,"[0.1319335979053432, 0.17379139949983924, 0.15791918723157838, 0.196192288814798, 0.18640537901484378, 0.17061350984430323, 0.16708245430601865, 0.14904512219736576, 0.20667941745250995, 0.1604330549270886]"
177,"[0.1158018719929671, 0.18958382444672295, 0.15705578908663353, 0.07574178677120424, 0.17052778251951217, 0.20843587686491472, 0.2522224152839614, 0.17384413926195008, 0.17426864592235747, 0.180626494396112]"
178,"[0.21486765253841278, 0.17109655249702604, 0.10987330267432327, 0.1607804496875167, 0.14191993364267463, 0.1453437703870608, 0.1830904696629394, 0.2382397135541936, 0.11751328728018451, 0.2063971967023035]"
179,"[0.20168629889546186, 0.21416673992918211, 0.18958335888734013, 0.10861895450082115, 0.16654011946684733, 0.18361428533223645, 0.15056740342867314, 0.17399966195032013, 0.1929678132927879, 0.14643579601894063]"
180,"[0.1635269926635755, 0.18363629311692153, 0.15722688265562357, 0.17565097114349237, 0.17075400859299672, 0.1553290607634895, 0.18995438575546286, 0.20554377240107302, 0.13642779561564544, 0.17116019691721251]"
181,"[0.2256699171722223, 0.17513655318557209, 0.09616933686641471, 0.1496028183913739, 0.19823434148709507, 0.17374658712755564, 0.1852304688646601, 0.19604378417978963, 0.13606713049911046, 0.16965034716096594]"
182,"[0.20839604655508515, 0.1775646575720503, 0.0631781162954832, 0.2006635933955635, 0.1656503853086061, 0.20580160690950589, 0.17623805807390802, 0.15094529543908697, 0.18902390421188442, 0.14096934707711872]"
183,"[0.15454264050303812, 0.09927434501493448, 0.16923308307423124, 0.1871371898585007, 0.15584180075081822, 0.19027865525337695, 0.19188455989301456, 0.17387724164226137, 0.17470967379617008, 0.1922758522813255]"
184,"[0.18645544026293748, 0.17586768990996537, 0.13260450110019584, 0.20934023000984903, 0.1379733896204839, 0.19890352334438943, 0.16013946177748306, 0.19618711442960768, 0.09951077080057136, 0.2034971184280442]"
185,"[0.2105808887861662, 0.140059066770989, 0.17892076522153333, 0.18207138673380374, 0.2342956151679394, 0.12457113255547714, 0.16278324250611398, 0.16763461592041806, 0.19213013179011174, 0.13132308962030914]"
186,"[0.1110237734881252, 0.14725058117562673, 0.1675470277110751, 0.1969507873673788, 0.16133152709531717, 0.12074434230590902, 0.234119345652945, 0.1460835234907234, 0.21930025956727928, 0.18960589190835575]"
187,"[0.15747183087998218, 0.22703956932097202, 0.22077822487024013, 0.17814339506582288, 0.15315447072829436, 0.14771539404696155, 0.1662329705789921, 0.14146814681039677, 0.170894889858341, 0.1590653182867794]"
188,"[0.2151875478900449, 0.07323604412648554, 0.21405241674422504, 0.1700296331602127, 0.21521475509292654, 0.10957813843687658, 0.16423977850589044, 0.17748169516993728, 0.18537551844217015, 0.18083150786657476]"
189,"[0.10819415741457372, 0.1293344501289696, 0.2397240444460288, 0.17870842769920148, 0.10214731068977823, 0.17484401256282933, 0.19112338459463019, 0.1825196737803011, 0.1978915413598562, 0.20539410915401368]"
190,"[0.19328107958959784, 0.10295410731135923, 0.14485989020655554, 0.23755184367249305, 0.17425596471336646, 0.24797978791212139, 0.20229964889941598, 0.13060513269057394, 0.16029050552949686, 0.11015312341866945]"
191,"[0.1474075311321804, 0.1656964003199226, 0.1991383936792831, 0.19717082350068527, 0.2069767349220044, 0.14730038094235298, 0.21017357998321418, 0.13895883122077135, 0.10709506512580336, 0.17203776537088888]"
192,"[0.1563362417991444, 0.1471230311383781, 0.19562563235110697, 0.19892055465153102, 0.14640690278638424, 0.20376977248347694, 0.18161316419727846, 0.09370598344669534, 0.15413483281564355, 0.2110799379092746]"
193,"[0.18217435021340522, 0.1563983559714025, 0.14992392418058798, 0.2087697175134875, 0.16674572121534148, 0.14050745361465966, 0.13584041069620767, 0.21698615067105465, 0.20264153767315507, 0.16120669942722088]"
194,"[0.2837447382463636, 0.262627772589603, 0.1559522135494823, 0.11659313406631533, 0.1493188743416809, 0.18074404885925266, 0.1202458775577595, 0.11394757263480448, 0.19044827945228682, 0.13103813212553828]"
195,"[0.21645478926124773, 0.17358018727011315, 0.17102050718379436, 0.08760700412051048, 0.22210491893089945, 0.19933016540332538, 0.1776064764495202, 0.1762036377024223, 0.12661281693267878, 0.1804122157567597]"
196,"[0.2326368612360521, 0.1575720958190322, 0.21851569066698262, 0.1644888853189378, 0.150122083519576, 0.13645974629182145, 0.20053692467757545, 0.15178311482512463, 0.12377143290542936, 0.183533554726925]"
197,"[0.1569879009158368, 0.16973220647643983, 0.18239077815995863, 0.147817386670971, 0.16517402772339163, 0.19456831063190494, 0.16232586093491774, 0.19370831273103672, 0.16746058199852243, 0.16457264604096755]"
198,"[0.1550722044197711, 0.21438531589623577, 0.14266366793541874, 0.17990451247070072, 0.17505262934694354, 0.15131290012387566, 0.16767119397584995, 0.16943436067288686, 0.20231937452472015, 0.12637737479518008]"
199,"[0.13448454155718925, 0.25837594268145914, 0.1501436927972678, 0.22976912872149846, 0.12274964573553115, 0.1777795732344557, 0.15599208125976916, 0.15741742391347646, 0.21654347530786422, 0.12322364594985036]"
200,"[0.20183677646553988, 0.1813942075962064, 0.18579174435381107, 0.13617089718933806, 0.18589008821705844, 0.19123215931750226, 0.10218849163801225, 0.2009472807597138, 0.15901447457079398, 0.13783606751638322]"
201,"[0.18085471365170835, 0.12344144857711126, 0.23180340524836973, 0.1328472116614675, 0.17956332690251375, 0.12636192558649784, 0.21622070798698534, 0.16203885281495767, 0.12448456606319769, 0.22285440994764627]"
202,"[0.18498749200273712, 0.17249898463901536, 0.19828215393466508, 0.1998035201677939, 0.16657857206267634, 0.17934448550587012, 0.10135030378070153, 0.10928378396022631, 0.16011714861167747, 0.2165274625513306]"
203,"[0.1150611506506436, 0.1689005662117815, 0.24451392901315727, 0.15012865426892186, 0.1731901311340467, 0.16627119107215638, 0.22026100176705976, 0.13652910786093697, 0.10403429083137061, 0.20349719423354706]"
204,"[0.15021601497568648, 0.23263739107206305, 0.11720753745090073, 0.1488291297134493, 0.21132764615676392, 0.15667108331261748, 0.17650418321807004, 0.16367270870469697, 0.1789100966918028, 0.16897516605784668]"
205,"[0.16805149817604637, 0.16948760959784293, 0.20258183365849225, 0.15843765591583014, 0.12923997277236177, 0.2389483184749499, 0.1967707552703647, 0.13545247001374627, 0.17030600243919602, 0.15078941872398754]"
206,"[0.09084699126444173, 0.13364354739790063, 0.19559345609757184, 0.1985069819433959, 0.11754533451631632, 0.23282892391882581, 0.19468556521944091, 0.22532425359782304, 0.17830170132137546, 0.1439530999040619]"
207,"[0.14905665605772767, 0.12733789244781957, 0.1142134290236606, 0.19121223763725947, 0.1815182445728184, 0.19145741442931197, 0.19004500108824818, 0.2028700595821824, 0.19474289478112783, 0.14411728945418623]"
208,"[0.17506974597804048, 0.14932023819506313, 0.2096927961312437, 0.17629663520037864, 0.1919868885804008, 0.16083025997175093, 0.1758205362769969, 0.1149639269561683, 0.18236997730153026, 0.1753403070527989]"
209,"[0.21225993920828468, 0.10415362729788269, 0.1261266400604496, 0.19910830507891464, 0.20044028716350037, 0.20266441969861537, 0.09963272089419839, 0.15289584752927632, 0.21728993628279136, 0.16422225216133335]"
210,"[0.1895768426419795, 0.17854125174736357, 0.11487712837641739, 0.21866756198312864, 0.21935401077266903, 0.13075225246333855, 0.16407706479273665, 0.1190319571600712, 0.18530494985026413, 0.17932544464426559]"
