,r2
7651,"[0.19435578670036124, 0.15852176253119155, 0.144164664751243, 0.14339694802833225, 0.179428065573348, 0.23420802518185746, 0.22285175502764565, 0.132311729822999, 0.18223546530211776, 0.1337709924306033]"
7652,"[0.20379526395142744, 0.19449581614109135, 0.22067088945293, 0.1649087160962861, 0.16775723218789385, 0.16222835999068375, 0.16135190805814936, 0.1360042858354652, 0.10280635993971632, 0.19969375748738016]"
7653,"[0.1781645160935421, 0.2176252741546637, 0.1851509525293401, 0.12794434626027362, 0.13193408583895916, 0.18226635627123344, 0.24114552655423305, 0.20172723512602997, 0.16903805346819833, 0.08207391228804262]"
7654,"[0.16871306971450217, 0.13637075378725705, 0.1778194041247798, 0.20652286212777904, 0.1538607797354894, 0.1810055267250945, 0.25332657093920263, 0.18892700807337626, 0.14986019535412898, 0.11815428230841285]"
7655,"[0.15276117531276034, 0.17800319150302168, 0.12394537553831486, 0.1562401028204916, 0.21683833828381283, 0.17589061171557918, 0.1946373234327783, 0.14239525478002135, 0.24035308518830323, 0.14056128039575888]"
7656,"[0.11146654218518481, 0.22771098478376595, 0.17810048724413596, 0.20239593667018374, 0.14793345729968466, 0.07979145249254416, 0.22620345732576186, 0.186113948325627, 0.23384882740171886, 0.14571563284956857]"
7657,"[0.1934920144697786, 0.1889198778883957, 0.21265561245261844, 0.18084209169734577, 0.13534450136026754, 0.1184043674327796, 0.1562972210636253, 0.188200417781745, 0.16593246213599544, 0.17582776504656628]"
7658,"[0.15602434063728143, 0.17339901070887442, 0.2080045856350694, 0.15671421176186118, 0.19782509369337875, 0.15692549193058192, 0.21845560874328462, 0.18316625422151678, 0.10354393910702298, 0.18961355880341058]"
7659,"[0.20540213144229247, 0.22289662343543237, 0.1861307545367663, 0.11620353622768897, 0.13113767596753179, 0.1876630197391127, 0.19443178881634915, 0.14111715131707414, 0.2313795226888502, 0.10170179786496936]"
7660,"[0.16342402361475739, 0.15737749454459937, 0.19273948402071817, 0.16078150055473117, 0.19845049161756856, 0.22777094963073408, 0.1725218755623319, 0.15787321371211904, 0.17971550719915408, 0.12313610962038102]"
7661,"[0.1901108843908148, 0.07144368903213016, 0.22210552457177235, 0.19686480506432402, 0.1454118070759065, 0.20029019437974338, 0.1577724133015671, 0.2343383582762204, 0.1616056310056635, 0.12722362166458634]"
7662,"[0.17286931249028592, 0.11838175158045061, 0.2087642124112481, 0.18642569802373632, 0.2145462928159071, 0.20356455791328254, 0.15179779452422348, 0.16817640887527585, 0.10100103687133843, 0.2036835300427522]"
7663,"[0.21684425020004805, 0.19730196965518987, 0.2116057899435717, 0.1688856363123884, 0.09204437280919009, 0.20809379015866192, 0.16175472479414899, 0.1716673169319829, 0.1794817591273279, 0.1266843948267753]"
7664,"[0.18517048088923482, 0.15418802786636887, 0.1897788733776271, 0.19223215929900894, 0.1355927072332549, 0.22263883377864713, 0.15794147581074158, 0.1765641271639753, 0.16741335638450072, 0.14323087841033855]"
7665,"[0.19434833243578697, 0.16362341880724796, 0.07135826039399662, 0.17360546406880573, 0.17518304817393104, 0.22773626572426553, 0.16218108494039796, 0.13733796938804455, 0.20320499799966107, 0.2223677126212521]"
7666,"[0.18757387762146382, 0.11167802257993775, 0.161092683688826, 0.15160217814748533, 0.14051953718202248, 0.22128032688677213, 0.18974032986234113, 0.2642014563868744, 0.17056995505783334, 0.13940249428959817]"
7667,"[0.19652066941838042, 0.14274231544399085, 0.20513558496596684, 0.1911302891286909, 0.16385352887718752, 0.16434989684450818, 0.15587286555929958, 0.20931314492702646, 0.17343826499054604, 0.1234755349218235]"
7668,"[0.12758072633316864, 0.15279491553363667, 0.24224871751626953, 0.14051293990502345, 0.18545222083257173, 0.18330040732725794, 0.21141011730414105, 0.17888801589652348, 0.152050728237917, 0.1524864949714152]"
7669,"[0.18046304540536628, 0.20541124116667486, 0.15580184715107537, 0.15622070154741896, 0.15067184935979916, 0.22329745939200318, 0.1357591844257362, 0.20345577312681284, 0.2180487016972401, 0.1105403278114735]"
7670,"[0.14863196562002168, 0.19281943651956945, 0.22916664487337624, 0.2057896521907684, 0.11489105679409983, 0.1653089731094891, 0.19979787167496432, 0.1223568370825815, 0.15456582371207983, 0.2046672538335983]"
7671,"[0.08241844698665601, 0.11612490020308985, 0.14030725452662662, 0.16267213606643705, 0.17186817207351635, 0.2554669691756918, 0.21010794001137634, 0.18045598649536354, 0.21958655739267596, 0.1765866009205469]"
7672,"[0.1624725086903751, 0.12228902472430603, 0.13542817809941932, 0.16978987808964086, 0.19468222769107213, 0.21051218150603557, 0.15406186034685765, 0.24357430326816032, 0.209546619974607, 0.1273436163190279]"
7673,"[0.15984367078792383, 0.13194866614222944, 0.2357722541151286, 0.18511083007627283, 0.15501648013292502, 0.1845551947267744, 0.19905573068942317, 0.1789013911487417, 0.17777590285911948, 0.11981346098053225]"
7674,"[0.17300620365481234, 0.17638069213374796, 0.20656420548125154, 0.18808898345900227, 0.2316943607142733, 0.13637560668271054, 0.18807335022175697, 0.12452496397169033, 0.13965745323968837, 0.1655582448024292]"
7675,"[0.11216262915578545, 0.21953875835206405, 0.15011850739712285, 0.2187215989446225, 0.1460066055403506, 0.10631819713497381, 0.2061057466029863, 0.16143922677685774, 0.28087095159553455, 0.1226011239938708]"
7676,"[0.27801316081232075, 0.1312671408450481, 0.13817643814454672, 0.16463658062051967, 0.17731533432077462, 0.13082424950364824, 0.19773861125849834, 0.16225804526822984, 0.19956777322736352, 0.13924734759605606]"
7677,"[0.14221417897406452, 0.1854135996486903, 0.15286790693066343, 0.12347623834029298, 0.2091913618978355, 0.1725826707977165, 0.18053412632263688, 0.19566780880491386, 0.1839596140411286, 0.16121426872639122]"
7678,"[0.17260112074326972, 0.16332571332131296, 0.1899988718617427, 0.11733414248934693, 0.1219106914308743, 0.17108816021512063, 0.16862857776434148, 0.2425394163460889, 0.18549969441858183, 0.19020487426701926]"
7679,"[0.14276287997211268, 0.16517965780093824, 0.13579522262611332, 0.1988294911240922, 0.15429128967345151, 0.15753979185968403, 0.1833414490927595, 0.20185574392094696, 0.1864136163960073, 0.19839868555067097]"
7680,"[0.1556436412047255, 0.16619584339733784, 0.13577078822124078, 0.12812435836288083, 0.14213690363354436, 0.23211362777261346, 0.19093084241865965, 0.20641517120566655, 0.19057877452937277, 0.17500489421917864]"
7681,"[0.13362178442731032, 0.12968745974290885, 0.13843125987295046, 0.21316536933833186, 0.2265830051151997, 0.20806772113214433, 0.14813742130843943, 0.15989035308403143, 0.1422435620775634, 0.23795497280612588]"
7682,"[0.09034126547012444, 0.257802689387454, 0.13079214565897446, 0.13420458285359393, 0.1854417627495102, 0.10991556213314346, 0.21391409366657554, 0.22724196344886904, 0.13027781103624347, 0.22779620750825835]"
7683,"[0.18846318018738561, 0.19395467133935085, 0.1363882701977328, 0.19911969466923463, 0.10885792126911897, 0.24851557955515313, 0.19142498423597376, 0.14927044254345545, 0.20043537448966553, 0.11892003081070235]"
7684,"[0.1531034649877574, 0.1948550455682332, 0.178053552764051, 0.1895043621631206, 0.19391898388380824, 0.20035190211964704, 0.14893965437318646, 0.12304468107575162, 0.19586007606196565, 0.15837855888442043]"
7685,"[0.17364602477766455, 0.16984719774684376, 0.11684682336022278, 0.1809968564557226, 0.16217579012048366, 0.18750522155758875, 0.20257707437075756, 0.15204016379427687, 0.1725677381148658, 0.20824587107853398]"
7686,"[0.17151541596761477, 0.18011096394223336, 0.15771252007977765, 0.09545526004032345, 0.18814337045773344, 0.1466521919120125, 0.21074257467732838, 0.19297794829615766, 0.18280075156492692, 0.21835902078371128]"
7687,"[0.13352654253445406, 0.25043685864848897, 0.18144466592628516, 0.22362199386693382, 0.18389066167500667, 0.12896089253453902, 0.14695162762500502, 0.11100455411064258, 0.20583969725580187, 0.16307921001879766]"
7688,"[0.13185487788736183, 0.14047263131211118, 0.19096102822465877, 0.1640518516394427, 0.2092909734134799, 0.200035439434732, 0.07958292055885052, 0.2253429527992672, 0.19405783955502454, 0.18760126100526608]"
7689,"[0.2138707971934356, 0.24184927398734268, 0.1660086063915951, 0.1386096932963906, 0.17284953101007572, 0.2092608023678405, 0.17272591711802088, 0.1731379034386844, 0.168283251150676, 0.07315036490702131]"
7690,"[0.20642388307390525, 0.17418540414885886, 0.1744351156848113, 0.13244954671163467, 0.1501117580742779, 0.19538308168124985, 0.20317517094406545, 0.21790989120164717, 0.1454087134889408, 0.12442316781314355]"
7691,"[0.17686805860410681, 0.20051314361144268, 0.16512488415529525, 0.1667584652017685, 0.16038514688037464, 0.20401315619879434, 0.16746451022712328, 0.19858118252660262, 0.11659352647325205, 0.16846365073649794]"
7692,"[0.17386402072267226, 0.14791452966074614, 0.2025348236312262, 0.18446839777494262, 0.1992510711010771, 0.11696299822934086, 0.21323589885311678, 0.15439583002773904, 0.09212726121852977, 0.2304543735888197]"
7693,"[0.20133395299070878, 0.17198177654244462, 0.21422538162202387, 0.1642295999450436, 0.1254767915745021, 0.15531046925657044, 0.20057268331845157, 0.18095806488754806, 0.14942817826869548, 0.1598535240732044]"
7694,"[0.16337941832523717, 0.12971700860349789, 0.17115296157776394, 0.17677056174868844, 0.19941018880101624, 0.18292334119915088, 0.2235025453733691, 0.12752307041709443, 0.21925522133491893, 0.14557903960861895]"
7695,"[0.1657979025983891, 0.19112343376223173, 0.12847764625454328, 0.13642793664114483, 0.2017908064702082, 0.20064167669267752, 0.148989953301792, 0.18813040149512594, 0.2030705737860733, 0.1532791088175418]"
7696,"[0.1347370244134235, 0.17928094243459458, 0.13499572264453075, 0.12328478119956099, 0.2385865709507612, 0.1987036466792481, 0.16799352187406047, 0.12571569401518756, 0.22081582899994412, 0.20702000649152885]"
7697,"[0.1731797014442371, 0.2127252092439771, 0.15574301771523347, 0.1550923033968794, 0.22746497491392925, 0.19867452221505544, 0.10929488857693248, 0.17538578293076468, 0.2123398081593516, 0.11788475075010896]"
7698,"[0.15175305128536543, 0.15125551772002377, 0.1681224267903939, 0.19415440334717615, 0.19388579133504524, 0.1324478168765889, 0.1203780017450844, 0.22263034326220232, 0.23976003054901895, 0.14162586688956957]"
7699,"[0.13239606391217162, 0.16233609381865666, 0.14052890014526476, 0.21949112086908606, 0.15687918003693724, 0.17025563810568312, 0.22289712181940846, 0.152193599748066, 0.1947777838919038, 0.16871316705327177]"
7700,"[0.09481744614461274, 0.15628612289962385, 0.18112857806655924, 0.154242314169573, 0.2445456888976626, 0.18050959034885383, 0.16513427234740186, 0.16304626313502324, 0.16461469814743146, 0.22540934367753052]"
7701,"[0.19982375710298705, 0.15307703838494657, 0.16322007975839847, 0.22566796037043035, 0.16421224054712913, 0.13513713793258952, 0.1648061922389007, 0.16677124123229337, 0.176754210409788, 0.17735689666403265]"
7702,"[0.24357209068706154, 0.19520373086632015, 0.16831155085317584, 0.15027522524776782, 0.15917899044741923, 0.11029041041841503, 0.172062319572583, 0.1338036636301787, 0.2213155270013899, 0.15985007989858702]"
7703,"[0.09286226783597007, 0.16039814741198966, 0.15530129546453508, 0.19651409157528277, 0.22667053404981397, 0.16635150666121734, 0.15492698468060806, 0.13791409432801605, 0.24184131523065688, 0.19551864218505632]"
7704,"[0.1984062924868526, 0.16345588616793716, 0.16061099352686903, 0.12353270701697017, 0.19796478704889064, 0.19893491832422527, 0.18454497505614298, 0.18627335762582653, 0.12020601760542315, 0.19082619542249424]"
7705,"[0.24706606643030926, 0.13929795427891412, 0.15995890858319284, 0.18638806314347545, 0.14359193995054131, 0.1943746604896669, 0.2170602452327025, 0.13687802512253866, 0.12409724240001452, 0.1816822742909474]"
7706,"[0.1539949636298522, 0.15414061204862994, 0.19875221496764084, 0.1874160557890442, 0.16795159621721523, 0.19655310103178802, 0.17236027911335938, 0.16011926483208727, 0.16378752833477828, 0.18705133842304256]"
7707,"[0.20825857201227171, 0.14465713138453828, 0.1882885606445468, 0.11329013853051229, 0.19381737806271926, 0.18235734482307353, 0.17968960431406922, 0.13730881215461155, 0.17907340845914443, 0.22317945730544586]"
7708,"[0.13945554746678268, 0.15200941869281137, 0.14731142462055535, 0.14831767878732127, 0.22070015000870613, 0.15637273565390675, 0.17633679416658388, 0.1821878771904346, 0.20577752075506328, 0.18234579593963007]"
7709,"[0.13327238989072754, 0.16191096714721076, 0.18884467869985433, 0.13217268215750166, 0.10808455273451456, 0.22119894936644402, 0.1993908476654246, 0.1999731409076031, 0.15066980221839255, 0.23698051943972676]"
7710,"[0.13649950749106032, 0.2036058991688886, 0.1399740156617295, 0.21042263290857532, 0.2234768502412673, 0.2114609562453108, 0.17961443133979982, 0.10878796284792203, 0.15234241808115367, 0.15659199578908578]"
7711,"[0.20047910794656798, 0.13338093250075833, 0.1963742989344366, 0.14967819839026297, 0.2005903699576541, 0.17305064473630682, 0.1655600117053565, 0.17559950376502786, 0.14429079939802092, 0.19832687917268355]"
7712,"[0.15173681253558502, 0.14808135525712385, 0.2210558648927221, 0.16544586591710764, 0.14703938997678667, 0.1293148053530585, 0.16720331567945057, 0.19361252416961627, 0.19128761908347347, 0.21617116011914173]"
7713,"[0.2415715604291322, 0.20619431859402604, 0.15179179844020518, 0.15756781773466977, 0.14823583219063452, 0.17186177828046545, 0.18182615469701324, 0.09057181315626017, 0.17811405270823377, 0.1812199389453122]"
7714,"[0.07326744719215006, 0.16865648235812702, 0.22225044799435334, 0.16900030863650606, 0.11372608306943688, 0.2678157464325409, 0.13450948851578448, 0.1613342270690954, 0.23561570278427713, 0.16203078655577074]"
7715,"[0.23991773420908602, 0.1683901881812342, 0.20167900621857793, 0.17941787566450473, 0.21332054734500994, 0.12473928754651964, 0.13009227714763005, 0.19605465047191573, 0.15684445576248163, 0.12458400779380452]"
7716,"[0.1918442376815661, 0.19837630583618893, 0.13993583599927972, 0.12023189310108262, 0.1443526014433829, 0.14193207623762794, 0.2338823006727182, 0.21786987499453048, 0.16526373734988453, 0.16957382642106467]"
7717,"[0.1984922417977637, 0.08722239990837621, 0.15547240169463505, 0.14865327223877767, 0.16129395008632996, 0.17824994576987407, 0.15658552580863472, 0.27646515011289596, 0.17193755897416219, 0.19348840089198294]"
7718,"[0.19686174574767212, 0.13635514620845957, 0.168549912979837, 0.16985320293228967, 0.2111307135068209, 0.14013482225172824, 0.12449463277597583, 0.16131956146317683, 0.16659873352880794, 0.2591394820705778]"
7719,"[0.19202946220122785, 0.20513897363027567, 0.12899724773822063, 0.21103041483702722, 0.207608108702949, 0.16397265224505653, 0.13670314470913503, 0.16563353505180678, 0.1621241417896495, 0.16029863577000103]"
7720,"[0.20534269927577886, 0.19905490010792315, 0.20129576614945965, 0.1465968711644534, 0.16993784167374715, 0.17920236790231492, 0.17307026158928407, 0.15697546949719843, 0.16957266128066206, 0.1337548740014921]"
7721,"[0.12796041735960495, 0.1814592952320262, 0.18332746040590797, 0.17828807549045955, 0.11424631935487839, 0.1884236936529876, 0.18019012935439616, 0.226270719883499, 0.17948218123414006, 0.1762442783694922]"
7722,"[0.1850392441434371, 0.11043976247935416, 0.15511889398909184, 0.16880145779475297, 0.22015713824838767, 0.23571005367237285, 0.16339573544668196, 0.220516014838534, 0.12840157665365115, 0.1380899376999648]"
7723,"[0.17550035939032327, 0.16200474707012225, 0.22204069436214025, 0.11156835656589392, 0.18058772975449655, 0.19322460525157847, 0.17011216626548398, 0.15226528828386676, 0.1879574487307225, 0.18277801844493335]"
7724,"[0.16377530723258604, 0.16227446412691449, 0.1413964442882899, 0.1861225205353001, 0.15464248520629809, 0.1532491155777551, 0.1925940404019576, 0.15587456833704905, 0.2705999508782475, 0.1539836109299112]"
7725,"[0.12487274692010042, 0.16924427512392093, 0.11346721845475172, 0.2434242147565624, 0.11376501295580599, 0.22049706258802637, 0.15222221083616305, 0.19026645121319863, 0.2221708160744319, 0.1798337667731198]"
7726,"[0.15138293888073062, 0.20111520032612817, 0.13628367722006263, 0.2129142696319335, 0.17569552736572236, 0.16088201780530298, 0.16721295405383252, 0.22103166803312468, 0.16325300676433963, 0.14689199401511577]"
7727,"[0.1672212274556274, 0.1687605871542862, 0.20647726770511643, 0.2102773891825228, 0.11696846087692048, 0.14471440175736328, 0.15457817772080396, 0.2003098550804947, 0.16341659464339775, 0.1934241257966507]"
7728,"[0.24401229591533358, 0.10633813069644527, 0.16622905449169345, 0.14371310510891644, 0.10196209985686211, 0.17525316474396235, 0.11536591870663282, 0.23076395146994522, 0.26130778616851835, 0.18414893218345751]"
7729,"[0.17735435167321212, 0.2050422856926044, 0.12574655353204056, 0.18250431876304452, 0.15047313993583356, 0.12920506052674863, 0.2156273125934619, 0.2007596537010795, 0.17859490658050392, 0.157158460423514]"
7730,"[0.19305502988644108, 0.14375414577435275, 0.16797539794061234, 0.16515228146536776, 0.10286857401181548, 0.18704195909309596, 0.18193441450508252, 0.19169594238748244, 0.21852241205893597, 0.18197543063498645]"
7731,"[0.15157223220669724, 0.2663064702245974, 0.18430189295759536, 0.18879987778284923, 0.1536794089094261, 0.19634910829463126, 0.20582296070049866, 0.13804264611318628, 0.10909911410479245, 0.13221316612338907]"
7732,"[0.18009040312215918, 0.21195327136122832, 0.1836302246297239, 0.1559163331992085, 0.20393994713321806, 0.1791310829640952, 0.19464491823312602, 0.1712962391002394, 0.14020169232138358, 0.10604208150379224]"
7733,"[0.24221548093521872, 0.17473566292875542, 0.13740144354916017, 0.15621436522029797, 0.1486139970073701, 0.23566180307384343, 0.19915660509695654, 0.09464225829677542, 0.1637237923965228, 0.17461647225173738]"
7734,"[0.1799642705866178, 0.2058156796032924, 0.18397354112757125, 0.18218354629267552, 0.21783685501680472, 0.16161318610339248, 0.10587337014728526, 0.2293394047810542, 0.07872872458348912, 0.1899757656405009]"
7735,"[0.14555598075306075, 0.16722676404060266, 0.1468734264455157, 0.23484011759747314, 0.16599317180348083, 0.17192070560001227, 0.19495296700742404, 0.18064405784095927, 0.11880519808417289, 0.21363257352719334]"
7736,"[0.18963598267431414, 0.21718662915982767, 0.1676351428874402, 0.20755050766811467, 0.08846750707145223, 0.14068187064711601, 0.2136013459572097, 0.16990827005799614, 0.17653592352962044, 0.15526112638232226]"
7737,"[0.1710074982680485, 0.10985956945823927, 0.15445903142417428, 0.17007848683588356, 0.16605068851875315, 0.049356624914379865, 0.2594838830672668, 0.2311205189089468, 0.21600024043060773, 0.18373663827224085]"
7738,"[0.15346415915862488, 0.21742384980835672, 0.10879018966370324, 0.1835433143363413, 0.1482129405071575, 0.17822270206655222, 0.21062586495040148, 0.14120487030306306, 0.16691257988294028, 0.2181820492681099]"
7739,"[0.19899995725272424, 0.23460283179157326, 0.09993710925259458, 0.1968980033475557, 0.18973246113335063, 0.18314923010450146, 0.15665705352729598, 0.15510761934387562, 0.15764027706625783, 0.14846135267481653]"
7740,"[0.16415645793911748, 0.18537623221241684, 0.16940482514003685, 0.19509930029336908, 0.15731156943696956, 0.1784338707168549, 0.16133966712867154, 0.21865913708432194, 0.17512401253227117, 0.137808409351855]"
7741,"[0.19047563523674915, 0.1576083869659206, 0.1820147093644071, 0.226361901423219, 0.1775035328401905, 0.11366479158769238, 0.21375166673781942, 0.20508395162368698, 0.11318981031819597, 0.15169147313821085]"
7742,"[0.14217304754880078, 0.1811002672748936, 0.1938884732652052, 0.16531956850248775, 0.1857581423492799, 0.17064197698888905, 0.1907524176832508, 0.21612535512769215, 0.13472827431695944, 0.1577308954033928]"
7743,"[0.19587609081050084, 0.11222757666280436, 0.19244886449311782, 0.18558249811365413, 0.1599423045280165, 0.14362743853648896, 0.14570978445655602, 0.12266587330838441, 0.26104564777353, 0.20147646559394106]"
7744,"[0.21035358413610006, 0.15244095645144196, 0.14991803874427623, 0.18942421450700897, 0.16120378041391714, 0.1539867271222506, 0.17952330094886781, 0.1960853119272954, 0.14502829313894228, 0.19114989015769868]"
7745,"[0.21613272044094534, 0.1471361133131659, 0.16578691500492648, 0.11321224947842468, 0.11270209558339572, 0.15458130627118793, 0.2185588183817916, 0.28625611582084565, 0.17436043381501598, 0.1289383377756672]"
7746,"[0.20988949130434253, 0.15734807530886585, 0.1429847432301261, 0.13829234065712637, 0.16731710462624727, 0.11763963580739534, 0.2384849215682634, 0.18855081671564367, 0.16531077848121734, 0.20901070063403282]"
7747,"[0.19073603927579075, 0.1481061731798191, 0.14971212424293978, 0.17388231137486576, 0.20213194189739103, 0.1381529975503114, 0.18650562328015463, 0.19118891141907424, 0.19516262859322686, 0.1563962102563624]"
7748,"[0.16773070912537735, 0.1326287886551677, 0.12490303739810849, 0.19378032535704326, 0.18638044283542943, 0.24535906286690545, 0.14737052504132164, 0.1813666088135253, 0.1696446088000073, 0.18908259733902966]"
7749,"[0.18791959885930942, 0.18261315994434857, 0.13681778841208836, 0.18050034881760502, 0.1906492928732174, 0.19875611948798255, 0.18352671112496133, 0.1976631590963207, 0.11668270779825873, 0.15391040382148125]"
7750,"[0.18542911374222526, 0.13250644376119536, 0.1821243882635739, 0.1557022544025033, 0.17138930334353464, 0.1789953922609947, 0.18228835343201644, 0.1807703347608144, 0.20284866514664712, 0.15995791461507503]"
7751,"[0.1575304183219569, 0.1583438669221553, 0.2031469995593741, 0.13850348610590035, 0.12483560481185663, 0.1798385314644193, 0.14911166441694268, 0.2503052800697936, 0.16660545591506426, 0.20706358937024139]"
7752,"[0.20707124682561984, 0.11824745357858235, 0.18825001184125145, 0.207757731545686, 0.25052146799470554, 0.12029328825434327, 0.12735983162279685, 0.18559862356280388, 0.17940034536747895, 0.1298652896504352]"
7753,"[0.08406095279557824, 0.13713064086374116, 0.1813589559597788, 0.18494963288826305, 0.17963527777935295, 0.19756040641880535, 0.21258069482691455, 0.1864178874157083, 0.16817368235012253, 0.20724318540095643]"
7754,"[0.11985023114277471, 0.20292032518153125, 0.11989070147232528, 0.16079330853630236, 0.19753132079590108, 0.13173634353454344, 0.13671588076453023, 0.18729070150116756, 0.24068898815234563, 0.2297888074126616]"
7755,"[0.16812610364227776, 0.13360331850669882, 0.18239136498254183, 0.2097036261258124, 0.17835197774046363, 0.14842118620938172, 0.1941304894596807, 0.10539651443786446, 0.1667327818719191, 0.22066887944593816]"
7756,"[0.20187119277263343, 0.1268822336108475, 0.18378816432313272, 0.1946013669868243, 0.13227554142980658, 0.16833825525898427, 0.14851012731423907, 0.22896899400428583, 0.11352070952486826, 0.22341025408130755]"
7757,"[0.1473215301449109, 0.21312338610387271, 0.1675225900363665, 0.18445467905811108, 0.14959961110270792, 0.21769277822141886, 0.18017913395200136, 0.16546175439464472, 0.1587755926343426, 0.1422768355960924]"
7758,"[0.2131584684174428, 0.181859192599798, 0.15560195197557525, 0.13263664957296606, 0.1482317754140714, 0.19865886678427525, 0.1622533773390763, 0.18164028662527953, 0.17135718984011195, 0.17698873728146713]"
7759,"[0.11655474409233613, 0.19219878510762456, 0.2192672931931785, 0.23526110235250441, 0.15224073612409694, 0.14309218376191113, 0.2199476175706614, 0.10476027129910837, 0.17925118400442963, 0.1586646306862367]"
7760,"[0.1297747807391635, 0.1960290912255246, 0.16628590694735867, 0.1303743057069522, 0.20886776129810747, 0.1688451056588236, 0.1791144380507952, 0.15617263663737146, 0.20742529240815366, 0.18797898137767333]"
7761,"[0.19301826968213887, 0.19953916789387394, 0.10976042771555983, 0.20324757151280293, 0.16651343197549795, 0.15534686184718227, 0.16805476635983996, 0.26887059519962353, 0.13473497613374008, 0.1417710813072074]"
7762,"[0.1847469537864298, 0.19493646990736935, 0.21219649833901089, 0.2066197038932448, 0.199381798731316, 0.20190552920215943, 0.1395594539728684, 0.09548286777154069, 0.1811609303344639, 0.10135452821477808]"
7763,"[0.18077398492189822, 0.1793407289492901, 0.20036804601712754, 0.16947869618313083, 0.1535121613913759, 0.18405802193390886, 0.17467698273625087, 0.13903201651571673, 0.12859530047601597, 0.2253890025600328]"
7764,"[0.18694780859969673, 0.1688563252607601, 0.2179627421004514, 0.15244448463153848, 0.1743225654722117, 0.19100386926578616, 0.1563465286210065, 0.17304818565650992, 0.1691501181576721, 0.13927254496705244]"
7765,"[0.15349775814495548, 0.2076996583044307, 0.1760799105147357, 0.18193470409515689, 0.1837216968161286, 0.13779425536075118, 0.1447102304581166, 0.16477013852115086, 0.17695260864274276, 0.20032094884259521]"
7766,"[0.199333033947782, 0.14717647538167067, 0.1600281117815764, 0.1543340034335715, 0.1500187022122309, 0.15146387147206608, 0.1656045139647495, 0.1857014913526679, 0.21339131696009006, 0.2087451553605032]"
7767,"[0.13313988869667903, 0.1417915246229139, 0.2244426000745302, 0.1475136132295134, 0.16570673760221577, 0.16402847162295298, 0.14126839911457345, 0.21894376348913225, 0.14185206721682075, 0.25502100446497344]"
7768,"[0.19418397715864777, 0.15877477878474067, 0.20538546887708942, 0.20041562447240258, 0.14222765952520355, 0.14402951551863163, 0.16984546883789164, 0.19243522586731465, 0.10555335170835278, 0.22057856245989182]"
7769,"[0.16407297426510103, 0.18060564840898885, 0.194461538363095, 0.16641874602796947, 0.14470090865722607, 0.14248620777056786, 0.18442077472930885, 0.13559613479836075, 0.2023985448046265, 0.21497066669478515]"
7770,"[0.14508575500514587, 0.1566841859292073, 0.15172784399865513, 0.15297552069785791, 0.16982746572413376, 0.1954764681944473, 0.1826676833772607, 0.16882645069143165, 0.17476046255044264, 0.23108763929063203]"
7771,"[0.14990100564720488, 0.19115015096953647, 0.16823502415059943, 0.13246364011042033, 0.1993150356351785, 0.15547706737145794, 0.15065692427538924, 0.19725620903346897, 0.2042304497362465, 0.19389402712612813]"
7772,"[0.16923588347956553, 0.12978030431871446, 0.17528432439567998, 0.15668638860286166, 0.11092471958672956, 0.22362660907618792, 0.21624268491396348, 0.11462586513533213, 0.23994653707172986, 0.19071107275784405]"
7773,"[0.08337780704712694, 0.18491317528417284, 0.2009669503806435, 0.22194786009937562, 0.1779293808583201, 0.15424052557774015, 0.21736696923390397, 0.17947558384620343, 0.18995079929644676, 0.1285688061644341]"
7774,"[0.20095022782430416, 0.20589322310395664, 0.19728654823210057, 0.20109700464135039, 0.22029198480116796, 0.11386468763077617, 0.17039771218603506, 0.1269140934491476, 0.16232564946022854, 0.12044030959593621]"
7775,"[0.15791750711415165, 0.27997962731625303, 0.15704755234026835, 0.18875214809851915, 0.1468669669827699, 0.19515283918189374, 0.15831367714668776, 0.1760022706648141, 0.12432042724865056, 0.1450023185210556]"
7776,"[0.17839618767913845, 0.17999946270021128, 0.16733157727280035, 0.12863127401613117, 0.16046891377184314, 0.21018050284148526, 0.21247946592439604, 0.1521080628984679, 0.1660999916919268, 0.1713067763015721]"
7777,"[0.16827201690735938, 0.18563827971360414, 0.1843956531789802, 0.2038044139570674, 0.2052040759146223, 0.10613527141919055, 0.19925015614577224, 0.16608535278732028, 0.14387871354011506, 0.16847462384074052]"
7778,"[0.1686093206872925, 0.17147979221846443, 0.13897383188934032, 0.20421810629512982, 0.1667906949321979, 0.15483936074839477, 0.18093370381028295, 0.1684680901757868, 0.2022880330346526, 0.1771601684373243]"
7779,"[0.22261456140297475, 0.15073084961152694, 0.23708997882795324, 0.15252808607690804, 0.13965180525707377, 0.17892263760370464, 0.1676450417260682, 0.16576091667282822, 0.12937994366944494, 0.1841808586826731]"
7780,"[0.22773743026198945, 0.15883984007726515, 0.17875716247270046, 0.140622282025897, 0.18796728264445062, 0.1464712476892861, 0.11179950218189216, 0.16860343820218537, 0.14765184977907075, 0.24552148828178444]"
7781,"[0.21973924838359016, 0.18623499919489162, 0.19247416759013813, 0.18358851774123086, 0.12796111770552532, 0.15956101606812179, 0.1401036301222065, 0.15991411621893414, 0.19227558665601807, 0.16182296199831847]"
7782,"[0.16791255594780297, 0.14749049851122542, 0.14717684410130816, 0.20447754360629755, 0.15472342142046014, 0.17571693521651666, 0.17424560968552394, 0.19800064123484595, 0.1600257698137827, 0.19487666367683054]"
