,imv
133,"[0.14718447259191442, 0.0768765892538704, 0.18210331436456656, 0.10137427519144818, 0.0645496753717882, 0.11001328489828924, 0.14354221158758038, 0.10021735933431317, 0.1437542457271417, 0.1277661396951808]"
134,"[0.109227431481612, 0.1306740250803842, 0.20356113574635454, 0.2010806226397729, 0.08242539761476775, 0.06722562237653433, 0.17777925339507314, 0.09231816233064502, 0.10026673153625838, 0.10452713133225705]"
135,"[0.09826655226772835, 0.15904746528216804, 0.10992158601696762, 0.06931402065259233, 0.16704449065503518, 0.09389869877097015, 0.15296917206659785, 0.07105328030792442, 0.1408667753954079, 0.13650400477738264]"
136,"[0.1589185215619353, 0.09273822805766557, 0.15733024210208474, 0.108208640801082, 0.12767535030680338, 0.14309261135952575, 0.17578985117083862, 0.09989178527176956, 0.10537441716856887, 0.07956697521464055]"
137,"[0.07227534227236303, 0.1308209847629324, 0.19094582719432637, 0.10605115563928891, 0.141034286801755, 0.1257765027816568, 0.12614827153453792, 0.14880538622155468, 0.08268377672831463, 0.0994944728929726]"
138,"[0.16755429210656334, 0.15466738215229606, 0.10951537023758628, 0.15811802074533304, 0.09149023600724523, 0.07501715491026982, 0.16305667717316585, 0.08582277354111058, 0.09822617162564655, 0.10877232454030113]"
139,"[0.1062097097261396, 0.10120737078474613, 0.08692259666850394, 0.09492375878374489, 0.12501464693129796, 0.16950584477279404, 0.15410932448905296, 0.1242705410419942, 0.1217295576773794, 0.13509780961140164]"
140,"[0.12227267300390436, 0.2143481309050812, 0.16864389188229933, 0.048776532970385915, 0.1301070249786142, 0.09176389680099999, 0.10711093255930726, 0.13962951796970743, 0.09814080586483213, 0.09854481217259292]"
141,"[0.06576316353258964, 0.11245106788890341, 0.13788248829180863, 0.13393982628461773, 0.11351473801724575, 0.11840857998447252, 0.12353206307576647, 0.1294932005420369, 0.09456350656141545, 0.18263959528022117]"
142,"[0.07980412956722223, 0.09577908159650537, 0.15071472191213847, 0.10744132315223968, 0.11788868087886765, 0.18238303173821785, 0.14182390134740455, 0.09619189453685198, 0.1335943514660213, 0.112304802684713]"
143,"[0.17990330668902388, 0.21803450474591618, 0.08113940684000204, 0.12560093786874182, 0.09389491002744868, 0.13297549173874723, 0.13213956515445832, 0.1278453596961211, 0.05679420155029113, 0.08484770841021944]"
144,"[0.10013332150328691, 0.13425390523187597, 0.15930318808053312, 0.12285037255405602, 0.1400780812975761, 0.11601332177369142, 0.08756122937229252, 0.07524399442641955, 0.1308753632682743, 0.15707814017959407]"
145,"[0.14694845083567035, 0.15773835543128273, 0.1614801552024071, 0.10726147816647187, 0.135092472817818, 0.07940356518995159, 0.08834012033840527, 0.11517333938873264, 0.10107895873617838, 0.12914923044792423]"
146,"[0.12007085546602903, 0.10359539999548863, 0.15818098361774588, 0.1522806828230307, 0.08827249586513447, 0.13088879792407482, 0.09284978595190045, 0.12651239477689957, 0.12997112121914609, 0.1255854686443088]"
147,"[0.13585693467328805, 0.12990746974439193, 0.1288367834251372, 0.07228599108984692, 0.08943971033226981, 0.15117783697251916, 0.10346507065128555, 0.10679989385523289, 0.17331719150234748, 0.1311784050062848]"
148,"[0.1736288966197888, 0.12444545702888078, 0.14832020575335378, 0.07543091486230935, 0.1105683640220488, 0.12916838127278196, 0.14220215587610935, 0.11611409881117755, 0.06498714706688075, 0.11792222658910602]"
149,"[0.12435380854447525, 0.14320497041460362, 0.08011897619489791, 0.0908163487733238, 0.1098851288951134, 0.18762679364229942, 0.1132568947431998, 0.09273066261301145, 0.13206800669286803, 0.14928054503879043]"
150,"[0.051503292653879165, 0.09655092538748378, 0.129773495811557, 0.11841266180990392, 0.20802497197145534, 0.15916717139291317, 0.12520898142661405, 0.1479551244769581, 0.08883161743317433, 0.13102580861654742]"
151,"[0.09564881641749218, 0.10920009532808388, 0.12415189452016744, 0.13570032623936387, 0.10372302708991578, 0.08982541773899301, 0.18775961928215001, 0.06911207098942809, 0.1425186434475718, 0.13370463931844162]"
152,"[0.14683522812505742, 0.12367088182981309, 0.09735979482428342, 0.09948157405733343, 0.1330836971599327, 0.0851854455607507, 0.1597026919925655, 0.10583465177190275, 0.11021842232552725, 0.13736832643680896]"
153,"[0.05662654514141827, 0.14396801500050574, 0.13495636246041318, 0.12145982972223947, 0.12200326654024739, 0.17484735995620992, 0.09890270303258478, 0.1416791802415684, 0.09084232088498206, 0.12854756773457063]"
154,"[0.13832539753956372, 0.10286490982564149, 0.15712906162535295, 0.07175583044127098, 0.1145418300313455, 0.09473281577715956, 0.1539820904965543, 0.11144548153455398, 0.11648049187227336, 0.13438026205536607]"
155,"[0.08792022434315731, 0.1159166618138806, 0.10714130540106499, 0.11956650225704665, 0.13836933048240277, 0.1357233808654781, 0.14673112278028302, 0.07839025640961592, 0.10874600053721871, 0.1587156892885868]"
156,"[0.14082164553941562, 0.15021550033084305, 0.15688647643619358, 0.09897809170501554, 0.107940018048139, 0.11340913217510475, 0.05937300190806609, 0.13305381992105927, 0.11072838417994524, 0.131335246309347]"
157,"[0.12933121980839382, 0.12172676304101354, 0.12649670090054382, 0.14438522696726347, 0.08653120847818549, 0.12804712710228927, 0.12111852116860596, 0.09002440389444907, 0.09389323426638098, 0.18784902326292138]"
158,"[0.14549703102121248, 0.0758379073862267, 0.12392974860967458, 0.13055063636200798, 0.12652802752642128, 0.13388032775091946, 0.14106132794174964, 0.08845751649337118, 0.13585076023211368, 0.10944825675621173]"
159,"[0.1388546844984723, 0.15087860898012145, 0.10030259443806137, 0.1380115843130137, 0.09616579037653097, 0.1140111749625038, 0.16380738799164796, 0.1441147444654021, 0.06483445522508334, 0.12499771888716893]"
160,"[0.12228652287399655, 0.08503222068428122, 0.09317593556903189, 0.14771759669949103, 0.1526344325377992, 0.09547507611079722, 0.0825344571047812, 0.14952589996645765, 0.14293195339071524, 0.1235586133995013]"
161,"[0.11063887042345877, 0.08381026914087829, 0.09644902914436188, 0.13114293434093163, 0.12802180347668007, 0.08343471713597087, 0.15578055524802206, 0.12187213685696238, 0.13553489743445354, 0.16384860419760147]"
162,"[0.1209128892430146, 0.13054102671851966, 0.11213221115903582, 0.07681552300401702, 0.10172673370977524, 0.15958294860444433, 0.14801301669652442, 0.11188677119113967, 0.1233518386344966, 0.12527691671300917]"
163,"[0.07443346586163721, 0.09101899563426638, 0.15468557522663315, 0.13019072353294353, 0.13386357143695363, 0.13539447680689384, 0.11371115989420451, 0.1189654558739112, 0.0990874176051568, 0.13860818142682926]"
164,"[0.14392298617795468, 0.058638910860293304, 0.11033221963043584, 0.16547069755777202, 0.10358225091742665, 0.08922629552960622, 0.10669097988970523, 0.14210923191356417, 0.15399648865170773, 0.13497381019732219]"
165,"[0.09795987078970246, 0.11800428227385769, 0.13200319421914855, 0.18436308251012481, 0.1672022671219975, 0.10928373910853056, 0.05941188580904998, 0.12707513581687424, 0.11658278608065356, 0.12483388053326273]"
166,"[0.16796681069623198, 0.10560103157381659, 0.07701797487383019, 0.11680139857445826, 0.12489270729051617, 0.15391124810650164, 0.10986580348995989, 0.1204980374844609, 0.12949347193973973, 0.08215655745031679]"
167,"[0.14874838684005165, 0.15842191433347308, 0.13844430740903957, 0.12865485919901362, 0.11956021604497939, 0.1205846847037348, 0.13427269892650015, 0.11939425218995758, 0.06370762170290832, 0.07492317702092932]"
168,"[0.12963898349145764, 0.11859257914732148, 0.1381977649302118, 0.11102013669754564, 0.14560056283656989, 0.13058206971793043, 0.09097391174459316, 0.14254757428360398, 0.10232199930245561, 0.109156174548662]"
169,"[0.259761432093878, 0.19083951533257013, 0.10221963861336832, 0.1436596369033745, 0.11754438604162279, 0.07806559590813408, 0.0888969304992596, 0.10790588126683044, 0.07329630671646054, 0.10787347718556622]"
170,"[0.122560186431558, 0.16640419431409356, 0.16922899476799622, 0.11051697057356388, 0.13385040745697951, 0.1282680389502542, 0.14466745310709409, 0.10068895691749484, 0.07977102369022951, 0.06266218074715055]"
171,"[0.11755210497401745, 0.1437700231867852, 0.09989741910983682, 0.1359496972758935, 0.1669100061869467, 0.09966077943269484, 0.09103334075615996, 0.16205321359660457, 0.10886836091800192, 0.10852259169187825]"
172,"[0.12612814566984504, 0.10989282564517885, 0.1459718005489342, 0.10241145226904073, 0.12613619291035968, 0.12627532765712685, 0.09145882976967411, 0.10325042929190753, 0.17484018456896427, 0.11765477139940553]"
173,"[0.1651868183705596, 0.11402518475118661, 0.06619635618322262, 0.12344152497046725, 0.13427108184316155, 0.11623480077680565, 0.10490817322107548, 0.16426583944696505, 0.12998501689988498, 0.10600039116831855]"
174,"[0.14987009086688177, 0.12543514897237915, 0.0865867523762206, 0.12297746358941915, 0.09970343108636893, 0.11190330463724503, 0.18082575425201625, 0.07443305123422425, 0.14127977165566566, 0.10605784534142357]"
175,"[0.11318958761645355, 0.15699246186878005, 0.1067143887520667, 0.17531183001612458, 0.1282547506353344, 0.06451127026879253, 0.11585451813588371, 0.10711753134179688, 0.1654264883676568, 0.10482128072758434]"
176,"[0.11016823964138577, 0.11382546424988561, 0.1045135972695303, 0.20322452105144034, 0.11950081582288337, 0.11817063005791942, 0.1082964723148911, 0.11111243612112563, 0.14986692630585144, 0.09278083466953918]"
177,"[0.08733816055250489, 0.12755252220029983, 0.15505792245361832, 0.05492358554576089, 0.12269780003659549, 0.13572934666532752, 0.17054623475074215, 0.11802579579580787, 0.12506974750578956, 0.12070550667351773]"
178,"[0.14486187775210158, 0.12235296948718329, 0.08044583386921418, 0.16746781943909117, 0.12054430503833441, 0.10005603833085358, 0.13099264681678827, 0.14723791728729474, 0.07618167966178055, 0.11529903456438036]"
179,"[0.15323828855809898, 0.13494301990485552, 0.1271537290862559, 0.07762713643236954, 0.12105416902431722, 0.1134242421447968, 0.14184544615124337, 0.12825104073261018, 0.11977441407147052, 0.0975984223245764]"
180,"[0.1203214403308774, 0.13608352056451947, 0.10193161635039275, 0.10707171848908499, 0.12963339444710048, 0.14061095744625127, 0.1362046041981762, 0.12977078282125873, 0.12028975443412242, 0.09904614461806482]"
181,"[0.1757073007676173, 0.11268570568100722, 0.0658651476092324, 0.09057592488717392, 0.15710806652113618, 0.122062458779129, 0.145979762306516, 0.1360121191918174, 0.09153576247627261, 0.12788921568124714]"
182,"[0.1533812775896496, 0.16656889969707742, 0.06253520939433557, 0.12867775924706848, 0.09313810363067505, 0.11593204116982023, 0.11148904961317747, 0.15367100969947203, 0.16928607379339033, 0.08644825970586328]"
183,"[0.09763009527897687, 0.06483489561420704, 0.13516975521897182, 0.18046235405482247, 0.12117175581684111, 0.11898997278119547, 0.12980151357679326, 0.14207058745444134, 0.11258423328844419, 0.14661197704176415]"
184,"[0.14404555356503412, 0.10482196060975547, 0.09491102252461729, 0.12854441214021006, 0.10855393922048484, 0.13692862223350077, 0.1202354808526599, 0.12821897233109875, 0.06465102153463094, 0.1800671387473118]"
185,"[0.13818901368708758, 0.09424441706856945, 0.12863551109381588, 0.11713047027714432, 0.1544962692194321, 0.09299628205563419, 0.12825426959608688, 0.09828278871628376, 0.14338437183957306, 0.12017514946567985]"
186,"[0.09526185388390301, 0.10804014139336895, 0.10850044677937767, 0.10912561732897276, 0.09624310771164395, 0.07736200119113171, 0.20484534371188595, 0.12866500648258, 0.16237106512706934, 0.15016271815720492]"
187,"[0.11388432182508512, 0.16620305945380398, 0.14706509508704732, 0.12069286359207763, 0.10926633800478355, 0.10070900975626178, 0.11935822240320759, 0.08551724392996925, 0.12049011109272816, 0.12838191671516352]"
188,"[0.14004767476565286, 0.055175233343458314, 0.1786003099807422, 0.11664749152635476, 0.14801347731551764, 0.07913618225637843, 0.11197217355432125, 0.10938345191353138, 0.12922781422791557, 0.13102455855860076]"
189,"[0.0770634386293705, 0.10116069427792204, 0.18776704609175415, 0.10578813833459037, 0.06948882088068836, 0.12123840753024577, 0.1282468439486948, 0.12074149036677098, 0.15083465994408435, 0.1404773410455876]"
190,"[0.12678619877480116, 0.07780090986379452, 0.11828115943224597, 0.15950616606829793, 0.1256483185722083, 0.17354345597594267, 0.13722975936354376, 0.09883004610317676, 0.10614734987418892, 0.07578035356956117]"
191,"[0.10593402829038302, 0.10612708137380562, 0.1255328740884469, 0.15717476642142944, 0.12946391447972266, 0.09286294374918061, 0.17306649556032921, 0.09206462797650361, 0.07059449956274033, 0.19183865083923218]"
192,"[0.09630048580791443, 0.09471311415631332, 0.15194140876200202, 0.13249484976624953, 0.10150361326429859, 0.15853088546367236, 0.14182403776339703, 0.06326208837593847, 0.10418821014024483, 0.18352371525414266]"
193,"[0.12484755339049583, 0.09657005504818338, 0.15020782395002874, 0.14939769857852084, 0.11043558221576862, 0.09805680307190508, 0.09658401265379214, 0.13299634318167788, 0.14033144006158177, 0.11253098113271055]"
194,"[0.16243762338025583, 0.1525123203379751, 0.1166466788699443, 0.08204529225878357, 0.12281737161121142, 0.14497569434962337, 0.0772698137381962, 0.09752622987535711, 0.12162628839756678, 0.0976711074969429]"
195,"[0.13292790946271793, 0.11828286649608227, 0.13335110466817066, 0.0661264304376801, 0.15127821573651626, 0.12946099808639563, 0.10773693115981116, 0.12640729394072656, 0.10933932809720835, 0.12528673325319176]"
196,"[0.1563843038291104, 0.09641213486053558, 0.17175316037453608, 0.09873315869643486, 0.10619575065613726, 0.1035208353514712, 0.13374603214915998, 0.1279165730191292, 0.09119994383803612, 0.13095579114136324]"
197,"[0.09582330949469142, 0.10539228208376251, 0.13630198807622415, 0.09214028288468598, 0.11768145864121347, 0.12798838514541472, 0.10551043808775093, 0.17665620638481092, 0.13078765340786552, 0.15398033992987817]"
198,"[0.11198781369206741, 0.1511540122316645, 0.10127025126989089, 0.12037517753349354, 0.1378297017843146, 0.08990892820566236, 0.14243094861192093, 0.16650166705654296, 0.1369102264081435, 0.07802430806356372]"
199,"[0.1028963144471839, 0.1744653633465987, 0.14033249848311727, 0.1445007159670826, 0.08862309345408283, 0.13164208374931835, 0.09741704614172361, 0.09644137675543037, 0.14040276071669794, 0.08818349748385228]"
200,"[0.1539225829106073, 0.12090308806266784, 0.12314694432248847, 0.08310540235398119, 0.13445650247563184, 0.17820167286242888, 0.07309096528343001, 0.18203801115247908, 0.10427549877481777, 0.087642870850125]"
201,"[0.11091389769736076, 0.1343438598781018, 0.16440382962526254, 0.09187809219308318, 0.14335617041238274, 0.08483668563897857, 0.16873004240245662, 0.10457149267821117, 0.08493707736115015, 0.13369181677056688]"
202,"[0.10973738611558533, 0.11115497681074046, 0.15865449421800462, 0.14365685957854268, 0.16295170037326914, 0.12829103870577654, 0.06484620745094437, 0.0700242352839489, 0.13737199528379576, 0.15333590933653174]"
203,"[0.07304761611531636, 0.11303601489506902, 0.16094164610443515, 0.0931068999686741, 0.10062960690755657, 0.13537067567018074, 0.18553890683370722, 0.10713354008954813, 0.08060003515089145, 0.1628201353650945]"
204,"[0.12304594937405684, 0.15775080977353728, 0.08040822726387885, 0.11244361862338341, 0.15158034625970968, 0.10348775797558961, 0.13570710397065083, 0.09812900787536698, 0.10645604397325277, 0.15316670413182315]"
205,"[0.11389227767963599, 0.11041201983759653, 0.15626341794033363, 0.10341693651240878, 0.10609137143489569, 0.1367851208019199, 0.15275479686202395, 0.09447645608256433, 0.10558854900774417, 0.130822478997546]"
206,"[0.0614069800333403, 0.08564417230350944, 0.13181084886804592, 0.1301917194109738, 0.09197906951893164, 0.14188345716236422, 0.12389281920718265, 0.13344833794651195, 0.21166726487891854, 0.116844217766014]"
207,"[0.09429009300383553, 0.08756754243058995, 0.07301998940910433, 0.15186768312445495, 0.12526998103331624, 0.24568185642198068, 0.11510127621022796, 0.15497334935910217, 0.1222464763306544, 0.10405567649199765]"
208,"[0.09839698603862328, 0.10954199437762692, 0.12887743138150523, 0.106998644077572, 0.17015527826086546, 0.11602319434083135, 0.13675162610627042, 0.0907270542426468, 0.1175915548538451, 0.17085955959354174]"
209,"[0.1508208766078133, 0.10934960964859797, 0.09495762043594798, 0.15098193117458372, 0.1645833339447736, 0.14132332999214114, 0.06370132554922824, 0.09207593256360007, 0.12211396309186053, 0.12100736501604044]"
