,r2
133,"[0.03524935978957511, 0.03995493928131044, 0.034057815646193035, 0.029255559607296644, 0.03337976778952212, 0.028537248775153845, 0.028632581427446624, 0.030809065734343277, 0.03008835753293393, 0.033447105897240315]"
134,"[0.030178419279989432, 0.033008134586401394, 0.030768745056047098, 0.03305790948744791, 0.03530675086112134, 0.028596679087986354, 0.03149223833186243, 0.032343640607390034, 0.03493870313009728, 0.03375427727469538]"
135,"[0.034373314659308596, 0.03508231211749424, 0.02928147601763731, 0.03723410111710501, 0.0374394979237086, 0.03042345374325839, 0.03120516707183385, 0.0228373174451717, 0.03403098294475315, 0.031128579979026405]"
136,"[0.029805601544670934, 0.03559642963319709, 0.030905552273712944, 0.03409421299776627, 0.029280357020387004, 0.037030070351260824, 0.028667374396837864, 0.03310961035681903, 0.03296791003617561, 0.03192310574261359]"
137,"[0.03064630747279984, 0.029736747176469347, 0.02597511721758694, 0.03465375027056372, 0.03445511020846126, 0.03431970743551738, 0.02904590827913911, 0.03146134370972897, 0.04150249057057054, 0.03136621121102834]"
138,"[0.030451808896361676, 0.03007568028889429, 0.03246015459317153, 0.03559944353783462, 0.030905342702508776, 0.03169582416012606, 0.0348782420860414, 0.03214205124618719, 0.030658360671525497, 0.03461457686526126]"
139,"[0.039430983233132655, 0.03786204118922887, 0.0314355970834882, 0.026565966137430896, 0.025318109712137105, 0.03463750538575594, 0.033859829894090754, 0.03552088315867463, 0.029485680241061463, 0.02905019421967614]"
140,"[0.03270742588977105, 0.03761851276526562, 0.031443488269315645, 0.029014865655090816, 0.029314021070805052, 0.031585040875559134, 0.03197649719675055, 0.029615929714212008, 0.03727379346528725, 0.032765829226244714]"
141,"[0.032250453707303506, 0.03292852840623739, 0.033812052943717696, 0.03537231218492931, 0.03760204462282246, 0.030839425722641756, 0.03373103952045653, 0.03223309737296853, 0.031421170197051485, 0.022914222537567364]"
142,"[0.028349999622746647, 0.03769747998764528, 0.03687185252532588, 0.03242175932997038, 0.03231272027402077, 0.02860731376351966, 0.035767706060557014, 0.028970981903253645, 0.03248675589570915, 0.02992717440534809]"
143,"[0.03333603709346766, 0.02823003109093869, 0.02783109976054765, 0.03740049452450778, 0.03256390805202303, 0.03495848695757253, 0.032185187407723914, 0.03528691367168968, 0.029882481579068698, 0.03167992064273495]"
144,"[0.030569475468040008, 0.03523062837355273, 0.032802390157885775, 0.03619062353420088, 0.03078094628142769, 0.029343338246038075, 0.03374182686629201, 0.02731115470322487, 0.031940532675239774, 0.035436670001925075]"
145,"[0.03207774758480553, 0.03040424861754576, 0.03456961206028286, 0.031376133449477206, 0.036730364135814875, 0.03367074942786907, 0.027441053857171993, 0.029296080045389084, 0.038550963959702034, 0.02916330565214964]"
146,"[0.03353504222010406, 0.031066413838304885, 0.03132004137219513, 0.03187750937273748, 0.03583055327363471, 0.031864136386038244, 0.03279111752072028, 0.03411848935201689, 0.02974669473252256, 0.031411072932073236]"
147,"[0.03086867037924046, 0.02822926173183704, 0.031267315877029356, 0.029947307757030805, 0.03524838919885376, 0.032905951918511755, 0.03221763347453721, 0.03669034414738459, 0.03159276226916097, 0.03446447669872266]"
148,"[0.03014719965767454, 0.02966717803477681, 0.03495186622989577, 0.03770466921544302, 0.0387775454478112, 0.03190207134382739, 0.02930334328306683, 0.03315445414093943, 0.029876828691681734, 0.027820153888639676]"
149,"[0.03335623842198987, 0.033567273198167324, 0.035221977588870246, 0.028820865824198405, 0.028032325528064006, 0.033747300612829156, 0.03488320822459412, 0.03307021902539864, 0.02884493758437301, 0.033800920198359674]"
150,"[0.03084726482634348, 0.03142551226680501, 0.03402524692690023, 0.03240538537769844, 0.039193516047155263, 0.031114600498209577, 0.03331739164276393, 0.034643211791330675, 0.026065015769552446, 0.030328280168461008]"
151,"[0.03263074948227551, 0.03169267182211555, 0.029699569655537328, 0.031277798540215285, 0.02834238117117016, 0.03241237341407055, 0.03753836732486082, 0.03213629018711861, 0.031554350631765926, 0.0358600784341383]"
152,"[0.032347791596510356, 0.029755328300074546, 0.033465651231032956, 0.029182246994643446, 0.03263272397342276, 0.03215019835867483, 0.02735776176654603, 0.03829462106521264, 0.036845800874782175, 0.031267911832226325]"
153,"[0.030098627224334762, 0.032816334534599645, 0.03072950506384775, 0.032062531314657305, 0.03491432000748651, 0.03305889372669335, 0.03320242572226073, 0.03531996854060482, 0.030384794570776363, 0.030890136544066804]"
154,"[0.031081083554662325, 0.0393517044612135, 0.03378630053703058, 0.028894550382793982, 0.02684679641590304, 0.029150015185136824, 0.03291520127291203, 0.03789806446154753, 0.030080817604195564, 0.033274279401381945]"
155,"[0.03185547607778538, 0.03276135833275151, 0.029044604984145517, 0.0311003109500384, 0.03529533896245829, 0.0321036573644361, 0.03445727072772364, 0.028723047654543143, 0.034317651058353826, 0.03363565002433189]"
156,"[0.03389594229952919, 0.03254797094012474, 0.03484970885353056, 0.033700907557111415, 0.03028109448701355, 0.03325284983909771, 0.032231679172878946, 0.02908089268921954, 0.028214434513006537, 0.035318801498464336]"
157,"[0.03771928051046425, 0.02873028509267561, 0.029285691733261898, 0.034586755397035374, 0.0328649947633175, 0.03328985742263335, 0.03222102638100777, 0.03546240513944865, 0.031666010555774116, 0.02741199438843256]"
158,"[0.03179590675214505, 0.032575128765120254, 0.033385045227025456, 0.03292547755316544, 0.029571438470562428, 0.037349073901638996, 0.03185964209816017, 0.03159100308518126, 0.03269143841482125, 0.029663085823857682]"
159,"[0.032810109363282214, 0.02736349703728702, 0.040290257026466714, 0.03495190729489739, 0.03258030155269298, 0.029734422033817487, 0.03043202531308964, 0.030244448035091187, 0.03232242531778351, 0.032515895709910536]"
160,"[0.033565922527222236, 0.028274279975789463, 0.03066152138485556, 0.03347191827012386, 0.032435560767912985, 0.03557605462001834, 0.027123700242537074, 0.027703309029183498, 0.037929781829765696, 0.03650233405124337]"
161,"[0.03655249458242715, 0.033364400379764625, 0.029052222836982722, 0.03585748297696212, 0.03488272517733704, 0.030419081345241628, 0.031065509549122128, 0.03143239814188559, 0.028832450278470256, 0.03194022541579644]"
162,"[0.03473148711848484, 0.033236896072839084, 0.029596747113647015, 0.03058912581030393, 0.028567939509821505, 0.03364486593881444, 0.03102869676725517, 0.02884767279462641, 0.03808559324830518, 0.03512934748999108]"
163,"[0.031234621048254696, 0.03506774490514031, 0.027218219225566664, 0.03294577982118263, 0.02977658027451202, 0.03670282383507295, 0.03313895794180122, 0.033646420171719704, 0.029948721927412936, 0.03373678055882667]"
164,"[0.031131045735558693, 0.0312795770409684, 0.03173108884162745, 0.03029802246400426, 0.03499250227769446, 0.03585630193713296, 0.03443344607319099, 0.03264377324635759, 0.03202430665536915, 0.029056282813086143]"
165,"[0.02934302819368617, 0.03803552741549232, 0.03421835999217138, 0.03342627938713294, 0.03551877427061667, 0.03018476408325177, 0.028789003960713266, 0.03589872198658062, 0.03141508592073916, 0.026530420100034258]"
166,"[0.03415488495845731, 0.02999495413203279, 0.037087626399614715, 0.03387106185594979, 0.030460783158323457, 0.030765672565416624, 0.026535438290445912, 0.03193546590913465, 0.031544256260608416, 0.03689834914590895]"
167,"[0.03191474470500488, 0.031023694803340107, 0.03329158149208822, 0.02912565468702688, 0.03288250541569515, 0.03517935065548472, 0.03445255116239343, 0.02917144420047535, 0.03391629060068968, 0.03242733105365092]"
168,"[0.03278174343952589, 0.038314411212577726, 0.030273278711015483, 0.03144785583326137, 0.030363530327169985, 0.0344985896533766, 0.032565975160242955, 0.031103106340044873, 0.03152402183571479, 0.03053501458092367]"
169,"[0.03074279834710214, 0.03322401069191916, 0.029965526113686747, 0.03082511019448897, 0.03154832135506047, 0.029669887726883837, 0.030555725932148947, 0.031225872131437238, 0.040813544957928216, 0.034734744654330796]"
170,"[0.03569448626452487, 0.035028551678708, 0.0316197224376914, 0.03223473518876585, 0.02803866799680843, 0.03327677001983398, 0.032853514867719924, 0.03395010816378885, 0.032287317840027474, 0.028567276432691635]"
171,"[0.03475289041780816, 0.03214676227983204, 0.029564298514824894, 0.03275512543137704, 0.03028544182893733, 0.03139662993937886, 0.02644575236843172, 0.03242965451246216, 0.0357206908387353, 0.037755219664627804]"
172,"[0.03715519579016502, 0.0332328562727775, 0.03092128045826381, 0.03755601471223413, 0.03066024152270952, 0.030291446419678847, 0.0334710256462738, 0.03031143502899114, 0.02995416932450523, 0.02984983894837001]"
173,"[0.034750503042914715, 0.03539923342460638, 0.03145200837637174, 0.03390636340637121, 0.03373015799221091, 0.026295507451854272, 0.03482530474674106, 0.03305471236759672, 0.031305712360045534, 0.028764266306385067]"
174,"[0.032011573935235904, 0.03234367900658286, 0.03120925879381653, 0.03736414663305376, 0.03331288732746818, 0.03377724295685258, 0.025479069906522933, 0.033599765722221675, 0.034700180758132415, 0.02959639045646456]"
175,"[0.03138695027263583, 0.031165634155507993, 0.039777521426331064, 0.03578369111287638, 0.033482102180370954, 0.03138853727771018, 0.030137771739603525, 0.02791083124281457, 0.029263015656703417, 0.033085305891826455]"
176,"[0.024249665675687537, 0.03422437808253109, 0.030471813537048864, 0.03282157788298168, 0.033698507350695794, 0.033216187090410965, 0.03759707135644019, 0.029637542888241053, 0.0327874516015908, 0.03463111971813304]"
177,"[0.029722209145130907, 0.02998582166379471, 0.035117414270309566, 0.035973634520600095, 0.031218824980017823, 0.03599851935574516, 0.0329542386156898, 0.026754134322118817, 0.031406328320482624, 0.03434866505742118]"
178,"[0.039649676858038774, 0.03102865232241836, 0.034263600175326814, 0.031055186527870315, 0.029193784413083512, 0.0328863991769337, 0.031839256718659725, 0.033575939534277066, 0.028099337875621244, 0.031796982106521265]"
179,"[0.031468828638408164, 0.02928628267537703, 0.03366189136543041, 0.03195754194775868, 0.037311751011295025, 0.032673919340677315, 0.035872932179805694, 0.02933321753104745, 0.03151871785030147, 0.030139580358937934]"
180,"[0.03357609727490107, 0.03022128863386453, 0.03456461668204214, 0.039353115766568414, 0.03163760843537966, 0.027371466398773858, 0.02788572535713485, 0.035755994564473315, 0.028797955176521173, 0.03401818129336942]"
181,"[0.03130590652382581, 0.027095014910947235, 0.030836511427975055, 0.03497868733792142, 0.03390247992266915, 0.03390989733286087, 0.0347662373933314, 0.026588089489716138, 0.03526393258715521, 0.03470362442932906]"
182,"[0.032263430955081884, 0.03263068734981589, 0.035440280565896654, 0.03222632642034973, 0.027070593166820034, 0.03643897933382534, 0.0345601226075285, 0.030459616384536536, 0.03295523070474726, 0.02932541377886677]"
183,"[0.0257461806658279, 0.027722519217368236, 0.03169118819204453, 0.031208180296901422, 0.036744616122866836, 0.02814646437412971, 0.033598098741803306, 0.036816526157394946, 0.034598368597463236, 0.03705682985000314]"
184,"[0.03184452444594654, 0.033172358806337066, 0.03518415092382021, 0.030982032529461523, 0.032782233992923016, 0.03287938488642961, 0.028120102341794517, 0.035553439070646564, 0.033897595268267966, 0.028796958028895703]"
185,"[0.03026402030382691, 0.03531648433221535, 0.036249391377041085, 0.031091493864177644, 0.029627563001495383, 0.026714014350430082, 0.033934237031476355, 0.03424421746988637, 0.03409079757679734, 0.031946639099017404]"
186,"[0.03235411650532394, 0.028935688650930214, 0.03512631576206815, 0.028304422626939107, 0.02715056576773789, 0.03151135645342151, 0.03775326286200287, 0.03104428427517203, 0.0338957291371611, 0.03720602994391775]"
187,"[0.03421404635168024, 0.033083623924758276, 0.029986705482690112, 0.03394940666754587, 0.029872839344521118, 0.03394516881995924, 0.030856312936312413, 0.03305163118356058, 0.033629844522512276, 0.03086633254886273]"
188,"[0.03263770004083255, 0.03042409566723603, 0.032817474492703336, 0.032253998025721375, 0.030486315541636944, 0.02991822723490345, 0.02788689087580065, 0.03785106386974335, 0.03468378276220474, 0.034491742007030424]"
189,"[0.03091775028226762, 0.032427268854614555, 0.03201943169775012, 0.03657761238430446, 0.03564805366786483, 0.03207080696686926, 0.02756213709684663, 0.03599389543587428, 0.029276428959747358, 0.030982090418757324]"
190,"[0.03136987760797949, 0.029763551956782486, 0.02882575721107017, 0.0353798017566096, 0.03405597634414759, 0.03419676999900034, 0.0335544988271006, 0.031021369557600487, 0.03162655322659336, 0.03365186800419795]"
191,"[0.03248868582663411, 0.03349516550658205, 0.03889300142898433, 0.027693095388202194, 0.030656272862440215, 0.03445886641857521, 0.029232287177107352, 0.02340235758399567, 0.041098901790940556, 0.03189249605543021]"
192,"[0.032702299803041956, 0.02858321304918876, 0.035655147049072466, 0.030150062203988415, 0.035329339574570184, 0.033619962446240326, 0.03451575643162841, 0.029706608424489245, 0.03636187959293047, 0.026757215333576]"
193,"[0.029548291835019058, 0.03535606565765215, 0.029239201536505832, 0.030218095607871587, 0.029284745203224105, 0.03730446952866662, 0.03416559858236723, 0.03309780097642434, 0.03421663131634822, 0.030925607704882174]"
194,"[0.03419181474587485, 0.028187995386023124, 0.027923531371540578, 0.034958334692351656, 0.0293949487938292, 0.03413950828371648, 0.03231490587458241, 0.03539072693613177, 0.03436745591261681, 0.03249426949463674]"
195,"[0.033735042537033966, 0.03407433146789918, 0.03203771899078567, 0.028926824344265856, 0.03386310569676554, 0.02431987509354594, 0.03206431310974878, 0.037796795422321616, 0.035640189658383115, 0.03080801800881028]"
196,"[0.031423934184158564, 0.028110180600783408, 0.03298543311868163, 0.03570413644863857, 0.027939356692581407, 0.031973877972906184, 0.03628945039373199, 0.03267165812317252, 0.03397372681383526, 0.0323266228029655]"
197,"[0.029648704914919444, 0.032241193375975086, 0.036600039347801316, 0.0315264167638023, 0.0323309843866999, 0.03554483424950039, 0.031970315798723115, 0.030715730173514255, 0.030311338585773284, 0.03258658644391499]"
198,"[0.03046613087546124, 0.03434053171836482, 0.03328139099234095, 0.03286464207114803, 0.02923470150059826, 0.032214629236120396, 0.0332680232481658, 0.03344872776794117, 0.030866355063241646, 0.03344105423028498]"
199,"[0.03213011740256222, 0.036043803641580996, 0.03006054388121515, 0.03165469582241576, 0.02871710574064379, 0.032577797406783016, 0.029717216932025226, 0.0345874444755323, 0.03502763102689366, 0.032902569216091915]"
200,"[0.03532632825748028, 0.03075924505161487, 0.036078821567967934, 0.0330481118524214, 0.025838884517547567, 0.029380785222317463, 0.03532119249168575, 0.032855264147683805, 0.02941817703968641, 0.03519622851179838]"
201,"[0.0324243697157125, 0.03464344061832225, 0.033781927181405824, 0.031786199596638864, 0.026916536457643248, 0.028876787667977966, 0.03255695661271785, 0.03432774356899193, 0.035736880260987536, 0.03217246291347642]"
202,"[0.033195779302974016, 0.03197262338577844, 0.030875433540943242, 0.03508251683161878, 0.03206794912068833, 0.034479029505859904, 0.03457410689385021, 0.029564355144003795, 0.028748696235879723, 0.032799406079022875]"
203,"[0.030948028915555148, 0.0309935523540652, 0.03606917773820395, 0.03353772728400328, 0.02812723413123719, 0.029918015920942342, 0.033805454553219705, 0.032564874020711954, 0.03793327367067556, 0.029307489001863196]"
204,"[0.03565996448411213, 0.035111282002221245, 0.02963046443144357, 0.03308225329149184, 0.03553895350178515, 0.030414756644351892, 0.031412614337462785, 0.02838881895527856, 0.029271951345832603, 0.03494029724825032]"
